dia,t_med,t_max,hi_med,hi_max,num_hr_32,num_hr_33,num_hr_34,num_hr_35,num_hr_36,num_hr_37,num_hr_38,num_hr_39,num_hr_40,num_hr_41,num_hr_42,num_hr_43,num_hr_44,auc32,auc36
2015-01-30,29.62534714407391,33.7,33.45982564275528,38.45738518968756,14,11,10,8,6,4,2,0,0,0,0,0,0,48.27218463687927,9.314490590873145
2015-01-31,26.347222272555033,29.699999809265137,28.4356886682812,33.24803782300497,3,2,0,0,0,0,0,0,0,0,0,0,0,2.703499301096494,0
2015-02-01,27.20468759536743,31,29.726020977566534,36.14466968514972,9,7,5,2,1,0,0,0,0,0,0,0,0,18.341461918990706,0.1442859067787506
2015-02-02,24.430729262034102,26.90000009536743,25.415160282623233,29.54693411123793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03,25.848437533775964,31.024999618530273,27.240603431783963,34.74084751197625,5,3,2,0,0,0,0,0,0,0,0,0,0,8.333921982074482,0
2015-02-04,25.829514017370013,30.674999713897705,27.573464349903755,33.96564908915018,5,4,0,0,0,0,0,0,0,0,0,0,0,6.9028399101556035,0
2015-02-05,26.343750071525573,31,27.38616268939315,33.351248896542565,4,2,0,0,0,0,0,0,0,0,0,0,0,3.144682785245025,0
2015-02-06,25.13090287049611,28,26.425406674790192,31.641034113923986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-07,25.166145797570547,29,26.427460443576233,32.0503397491002,1,0,0,0,0,0,0,0,0,0,0,0,0,0.050088076035627274,0
2015-02-08,25.934895881017052,30.97499942779541,27.615886768594702,34.18374443713796,5,3,1,0,0,0,0,0,0,0,0,0,0,6.4201997137243865,0
2015-02-09,26.762500025828682,31.324999809265137,29.059603114951155,35.29681037838411,7,6,1,1,0,0,0,0,0,0,0,0,0,12.766170236891874,0
2015-02-10,29.522048644887075,35,32.7178338429984,39.269171782719425,15,12,11,10,7,5,4,2,0,0,0,0,0,56.87111204273493,13.11940181716019
2015-02-11,30.403500068664552,36,34.028816610716646,39.28733856234555,17,15,13,10,8,6,4,2,0,0,0,0,0,64.92870069499385,16.444575881102846
2015-02-12,31.299131972259943,37,34.71186863109053,40.09986571856336,17,16,14,10,9,7,6,3,3,0,0,0,0,73.01424417749276,21.694576351216234
2015-02-13,30.402604266007742,35,35.34257944527038,41.94861670314645,17,16,15,13,9,7,6,6,4,2,0,0,0,86.66840517283383,30.672153297705247
2015-02-14,28.90729156600104,33,33.34247781716461,40.45464830230321,14,11,10,9,8,7,5,3,1,0,0,0,0,62.42123796873559,21.421730997270117
2015-02-15,26.900520841280624,34,29.770757798809395,39.66317085092695,10,9,8,7,6,5,4,3,0,0,0,0,0,46.64234215419517,15.397086911825234
2015-02-16,25.721354211039017,29,27.638662576980384,32.11173267942364,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2139197451643791,0
2015-02-17,26.9776043176651,32,29.389396695237338,38.010862113666136,8,8,7,4,4,2,1,0,0,0,0,0,0,30.033007976783715,4.8416269725953605
2015-02-18,27.567708385652974,32.6,30.099339243831633,36.0150617130389,8,7,5,2,1,0,0,0,0,0,0,0,0,19.282692021473995,0.014986412157465514
2015-02-19,29.867013804117835,34.39999961853027,32.748881318218444,37.94360300605783,14,11,9,8,5,2,0,0,0,0,0,0,0,42.209731182181166,5.524883759058953
2015-02-20,30.34635419050852,35.6,33.18226921440157,38.52405763871932,14,11,10,7,6,4,2,0,0,0,0,0,0,46.98302685544842,8.225809434196357
2015-02-21,28.649999998013175,33,31.372097498263045,37.294692656167854,10,9,7,6,4,3,0,0,0,0,0,0,0,32.70294290940437,4.0486523412863225
2015-02-22,28.145833325386047,32,30.54426952838961,35.125842510508974,8,7,6,3,0,0,0,0,0,0,0,0,0,19.158352288122817,0
2015-02-23,28.480729170640306,32.39999961853027,31.25153415058144,36.769903745003106,10,9,7,4,2,0,0,0,0,0,0,0,0,27.78471649436811,1.4925217323869808
2015-02-24,28.63541669448217,33.07499980926514,30.176724968935755,34.828507655798745,8,6,4,0,0,0,0,0,0,0,0,0,0,13.912516388126988,0
2015-02-25,28.05833339889844,33,29.937611583342626,35.233943358338784,9,5,2,1,0,0,0,0,0,0,0,0,0,12.797797803629914,0
2015-02-26,27.6270833392938,31.84999990463257,30.022303997369857,35.48508420365199,8,7,4,1,0,0,0,0,0,0,0,0,0,15.530206742334379,0
2015-02-27,28.168229180574414,33,30.23567594804479,36.22517387772865,9,7,6,4,2,0,0,0,0,0,0,0,0,23.80489860973147,0.3407711633694141
2015-02-28,27.245833335320153,30.424999713897705,29.562295341429813,34.04033388576731,8,5,1,0,0,0,0,0,0,0,0,0,0,9.11846370711378,0
2015-03-01,26.539583444595333,28.625,27.50608414095342,30.65711289452034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,26.68802084128062,30,27.376704598867303,31.299402333466567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,26.954687519868216,30.950000286102295,28.009327816072233,32.406213718395506,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4041828570342797,0
2015-03-04,27.121875059604644,31,28.52632630564831,33.355473382657735,3,1,0,0,0,0,0,0,0,0,0,0,0,2.420233626969353,0
2015-03-05,27.5750000834465,33,28.718723690132375,34.221702494953895,6,4,1,0,0,0,0,0,0,0,0,0,0,7.965024825769427,0
2015-03-06,27.839583317438763,32.8,29.734972362194764,34.75987611574035,8,7,5,0,0,0,0,0,0,0,0,0,0,15.780118570775599,0
2015-03-07,25.49375005165736,28.675000190734863,26.958560745770452,32.04575425333414,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04563287688411394,0
2015-03-08,25.720312527815498,29.6,27.314935660226272,33.64868326124447,2,1,0,0,0,0,0,0,0,0,0,0,0,1.8105653269814064,0
2015-03-09,25.694791694482166,30,27.484634877610663,34.02714719507087,3,1,1,0,0,0,0,0,0,0,0,0,0,3.37062135899973,0
2015-03-10,26.167187597354253,30,27.83639445924437,31.979708952205574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,27.94843751192093,32.2,30.65193133081146,35.176592260761446,7,4,3,2,0,0,0,0,0,0,0,0,0,11.43362266942665,0
2015-03-12,26.97916665077209,29.15000009536743,29.2909170287906,32.334695194398265,4,0,0,0,0,0,0,0,0,0,0,0,0,0.7633141821578573,0
2015-03-13,26.54114580551783,31.774999618530273,28.876256839684704,35.96570407572554,7,6,5,2,0,0,0,0,0,0,0,0,0,17.572722140780044,0
2015-03-14,26.48177097241084,30.0625,29.061746162744452,34.22684403370617,7,5,1,0,0,0,0,0,0,0,0,0,0,8.893875789491922,0
2015-03-15,27.378999980926515,32.2,30.211188302339966,37.29778914367122,8,7,5,5,2,1,0,0,0,0,0,0,0,23.19397063499364,1.8476499268793436
2015-03-16,27.496354178587595,33.5,30.024271231768708,37.74033096988732,9,8,7,6,4,2,0,0,0,0,0,0,0,31.233859105908607,4.002682834344384
2015-03-17,24.227604206403097,26,25.26614429571379,27.841290485495612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,25.99843754172325,30,28.183786124318477,33.16133505015116,5,2,0,0,0,0,0,0,0,0,0,0,0,3.7028898373346664,0
2015-03-19,26.571875039736426,30.174999237060547,28.543690021790628,33.65002537423808,6,3,0,0,0,0,0,0,0,0,0,0,0,6.012107616156033,0
2015-03-20,26.61041671832402,31,28.564442591527904,33.913300945912084,5,3,0,0,0,0,0,0,0,0,0,0,0,6.307368683746666,0
2015-03-21,25.330729186534885,27.625,26.733985448156762,29.808090436025687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,24.890104248126352,28.9,26.01876390027375,30.791489975733423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,23.16562498410543,26,23.8404109233397,26.59500026226044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,24.655208335320154,27.7,25.710239115782496,29.95518482539897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,25.088541666666668,29,25.979646209363292,30.245993757752665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,25.531770781675977,31,26.864126285066167,33.13573855598979,4,2,0,0,0,0,0,0,0,0,0,0,0,2.478951670063235,0
2015-03-27,25.800000059604642,29,27.47329523044505,31.791740766517588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,25.93020845254262,28.65000009536743,27.15871210991403,31.520255687362557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,25.348958388964338,29.774999618530273,26.874859267933928,32.52338018003632,3,0,0,0,0,0,0,0,0,0,0,0,0,1.088976562305716,0
2015-03-30,26.217187609275182,30.2,27.949170894731058,33.68687745797645,4,3,0,0,0,0,0,0,0,0,0,0,0,4.370097200932158,0
2015-03-31,27.283333331346512,31.22499942779541,29.22162692038042,33.664688865381834,8,6,0,0,0,0,0,0,0,0,0,0,0,9.533572112584752,0
2015-04-01,25.896875047683718,28,27.10374228808737,29.900039476293422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,24.76822930177053,27.22499990463257,25.610816854505433,28.894078440489086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,24.194270849227905,28.075000286102295,24.670187042713916,29.02431580065394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,25.082291670640306,30.325000286102295,25.747216034556033,30.69335795807465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,26.489062553644175,33,27.87944579667004,34.65137146188643,7,6,4,0,0,0,0,0,0,0,0,0,0,12.005506410030714,0
2015-04-06,26.353125025828685,32,27.81145031501059,34.60677382620044,3,2,2,0,0,0,0,0,0,0,0,0,0,5.2314791921525785,0
2015-04-07,22.182291565338772,24.52500057220459,22.742731422472882,24.629167086283363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,23.481250027509837,27,23.48590141997413,27.04743391652225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,23.85468756755193,27.5,24.33355139234868,28.769821139676488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,24.379166688521703,28,24.779893760985075,29.127014668291615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,24.141145803531014,28.850000381469727,24.636252367031563,29.655766470785682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,23.968229150772093,28.074999809265137,24.821468354680558,29.759744735287697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
